MeanNoTarget,ModalType,Responses,factive,genre,gold_label,sentence1,sentence2,uID,restrict,SuperGLUE_split,Verb,Embedding,environment,mean.noT,sd.noT,EmbedPredID,VerbID,Context,Verb_raw,MatSubjLemma,MatSubjNum,MatSubjPer,MatTense,VerbID_w_context
0.125,,"-3, -3, -1, 2, -3, -1, 1, -2, -1, -2, -2, -2, -2, -1, 0",no,WSJ,contradiction,"Mr. Steinberg made a $ 59.7 million profit on the sale to Disney of his investment in the company in 1984 . But lawyers said Mr. Steinberg probably faced much more potential liability because , when he sued Disney during his takeover battle , he filed on behalf of all shareholders . When Disney offered to pay Mr. Steinberg a premium for his shares , the New York investor did n't demand the company also pay a premium to other shareholders .",the company would also pay a premium to other shareholders,WSJ-17,True,dev,demand,negation,negation,0.125,1.24642345475822,23,19,"Mr. Steinberg made a $59.7 million profit on the sale to Disney of his investment in the company in 1984. But lawyers said Mr. Steinberg probably faced much more potential liability because, when he sued Disney during his takeover battle, he filed on behalf of all shareholders.",demand,the NY investor,singular,third,past,71.0
-0.0909090909090909,,"1, -2, 2, 2, 0, -1, 0, -2, 2, 1, -1, -1, 0, 0, -1, 0, 1, 0",no,WSJ,neutral,"During an economic slump , local tax revenues often go down , raising the risks associated with at least some municipals . And , like corporates , many municipal bonds are callable . But a few experts , going against the consensus , do n't think bonds would help investors even if a recession is in the offing .",bonds would help investors even if a recession is in the offing,WSJ-18,False,,think,negation,negation,-0.0909090909090909,1.4459976109624402,15,12,"During an economic slump, local tax revenues often go down, raising the risks associated with at least some municipals. And, like corporates, many municipal bonds are callable.",think,a few experts,plural,third,present,45.0
-0.7,,"1, -3, 1, -1, 0, 0, 0, -1, -2, -2, 0, -1, -3, -2, -2, 2, -2, -3",no,WSJ,neutral,"Moreover , the old contract was about to expire , and the lineup of Guber Peters pictures for Warner was n't as strong as it is now . Warner itself was in negotiations with MGM over certain movie and other rights , and it was `` in Warner 's interest to accommodate MGM / UA , Guber and Peters by permitting them to become MGM executives , '' Mr. Daly said in his affidavit . Warner obviously does n't think that it is in its own interests to let Mr. Guber and Mr. Peters go off to Columbia .",it is in its own interests to let Mr. Guber and Mr. Peters go off to Columbia,WSJ-19,False,,think,negation,negation,-0.7,2.35937844922485,7,4,"Moreover, the old contract was about to expire, and the lineup of Guber Peters pictures for Warner wasn't as strong as it is now. Warner itself was in negotiations with MGM over certain movie and other rights, and it was ``in Warner's interest to accommodate MGM/UA, Guber and Peters by permitting them to become MGM executives,'' Mr. Daly said in his affidavit.",think,Warner,singular,third,present,79.0
0.0,,"-2, -3, -3, -2, -2, -3, -2, -1, -3, -2, -2, -3, -1, -3, -2, 2, -3, -2",no,WSJ,contradiction,"The best moments in the show occur at the beginning and the end ( and occasionally in the middle ) , when Mr. Mason slips into his standup mode and starts meting out that old - fashioned Jewish mischief to other people as well as to himself .   But too often , these routines lack spark because this sitcom , like all sitcoms , is timid about confronting Mr. Mason 's stock in trade - ethnic differences . I 'm not suggesting that the producers start putting together episodes about topics like the Catholic - Jewish dispute over the Carmelite convent at Auschwitz .",the producers should start putting together episodes about topics like the Catholic-Jewish dispute over the Carmelite convent at Auschwitz,WSJ-2,True,test,suggest,negation,negation,0.0,1.2565617248750902,7,3,"The best moments in the show occur at the beginning and the end (and occasionally in the middle), when Mr. Mason slips into his standup mode and starts meting out that old-fashioned Jewish mischief to other people as well as to himself.  But too often, these routines lack spark because this sitcom, like all sitcoms, is timid about confronting Mr. Mason's stock in trade - ethnic differences.",suggesting,I,singular,first,,82.0
0.0,,"0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1",no,WSJ,neutral,"By contrast , average dollar volume on the Big Board last year was $ 5.3 billion . Many investment managers say futures are useful as a way to hedge portfolios . If managers fear that the overall stock market will fall , but want to continue owning stocks , they can hold on to specific stocks and sell a corresponding amount of futures contracts .",the overall stock market will fall,WSJ-21,False,,fear,conditional,conditional,0.0,1.34839972492648,9,2,"By contrast, average dollar volume on the Big Board last year was $5.3 billion. Many investment managers say futures are useful as a way to hedge portfolios.",fear,managers,plural,third,present,33.0
0.166666666666667,EP,"1, 0, 0, 1, 1, 1, 1, 2, 1, 0, 3, 1, 2, -1, -1",no,WSJ,neutral,"Even utility stocks are n't all that inexpensive , at an average of 14 times earnings .   But the two groups represent a further step in defensiveness . If gold stocks and utilities continue to lead , it may signal that the market is in for rough times .",the market is in for rough times,WSJ-24,False,,signal,modal,modal,0.166666666666667,0.7177405625652729,15,11,"Even utility stocks aren't all that inexpensive, at an average of 14 times earnings.  But the two groups represent a further step in defensiveness.",signal,it,singular,third,future,40.0
1.4,,"2, -1, -1, -3, 2, -2, -3, 2, -2, -2, -2, 0, -3, -1, -2, -1, -3, -1",no,WSJ,contradiction,"If Mr. Gorbachev 's goal is the creation of a free market , he and these Western observers have good reason to fear for his future , as economic liberalization within communist societies leads inexorably to demands for fundamental political reform accompanied by civil unrest .   These fears were clearly apparent when , last week , Secretary of State James Baker blocked a speech by Robert Gates , deputy national security adviser and Soviet expert , on the ground that it was too pessimistic about the chances of Mr. Gorbachev 's economic reforms succeeding . Yet the Soviet leader 's readiness to embark on foreign visits and steady accumulation of personal power , particularly since the last Politburo reshuffle on Sept. 30 , do not suggest that Mr. Gorbachev is on the verge of being toppled ; nor does he look likely to reverse the powers of perestroika .",Mr. Gorbachev is on the verge of being toppled,WSJ-25,False,,suggest,negation,negation,1.4,1.17378779077727,34,30,"If Mr. Gorbachev's goal is the creation of a free market, he and these Western observers have good reason to fear for his future, as economic liberalization within communist societies leads inexorably to demands for fundamental political reform accompanied by civil unrest.  These fears were clearly apparent when, last week, Secretary of State James Baker blocked a speech by Robert Gates, deputy national security adviser and Soviet expert, on the ground that it was too pessimistic about the chances of Mr. Gorbachev's economic reforms succeeding.",suggest,the readiness and accumulation,plural,third,present,126.0
1.1818181818181799,,"-2, -1, 1, 1, -2, -1, -2, 0, -1, 0, -2, 0, -2, 0, 0, -1, 0, 0",no,WSJ,neutral,"Any settlement is also expected to exclude Mr. Guber and Mr. Peters from any of the projects they were working on at Warner .   The Guber - Peters duo have 50 projects in various stages of development and production at Warner , including `` Bonfire of the Vanities '' and `` A Bright Shining Lie . '' But that does n't mean Mr. Guber and Mr. Peters might not eventually get their hands on some of their projects ; studios develop hundreds of movies but produce only 10 to 20 each year .",Mr. Guber and Mr. Peters might not eventually get their hands on some of their projects,WSJ-27,False,,mean,negation,negation,1.1818181818181799,1.60113596038449,13,4,"Any settlement is also expected to exclude Mr. Guber and Mr. Peters from any of the projects they were working on at Warner.  The Guber-Peters duo have 50 projects in various stages of development and production at Warner, including ``Bonfire of the Vanities'' and ``A Bright Shining Lie.''",mean,that,singular,third,present,62.0
-0.272727272727273,,"-2, 0, 0, 2, -2, -2, -1, 1, 1, -2, -1, -2, -2, -1, -2",no,WSJ,neutral,"So the administration dropped it . By October , when the committee rejected a much more modest covert proposal , even the administration was agreeing little should be done . Mr. Boren does n't think all this influenced the failed coup this month , but he does concede that Congress has made mistakes .",all this influenced the failed coup this month,WSJ-28,False,,think,negation,negation,-0.272727272727273,1.4893561757288998,7,4,"So the administration dropped it. By October, when the committee rejected a much more modest covert proposal, even the administration was agreeing little should be done.",think,Mr. Boren,singular,third,present,34.0
,,"2, -1, 0, -1, 0, 0, 0, 2, -1, 3, 1, -2, 0, 0, 0",no,WSJ,neutral,"Savings and loans reject blacks for mortgage loans twice as often as they reject whites , the Office of Thrift Supervision said . But that does n't necessarily mean thrifts are discriminating against blacks , the agency said .",thrifts are discriminating against blacks,WSJ-29,False,,mean,negation,negation,,,8,5,"Savings and loans reject blacks for mortgage loans twice as often as they reject whites , the Office of Thrift Supervision said .",mean,that,singular,third,present,28.0
-0.555555555555556,EP,"-3, -2, -1, -3, 0, -1, -1, -2, 0, -1, -2, -2, -2, -2, -1",no,WSJ,contradiction,"The FCC effort collapsed . The networks and studios have bickered ever since . Network officials involved in the studio talks may hope the foreign influx builds more support in Washington , but that seems unlikely .",the foreign influx will build more support in Washington,WSJ-30,True,test,hope,modal,modal,-0.555555555555556,1.6666666666666698,12,8,The FCC effort collapsed. The networks and studios have bickered ever since.,hope,officials,plural,third,present,22.0
-2.18181818181818,,"-3, -3, -3, -3, -3, -2, -3, -3, -2, 0, -1, -3, -3, -3, -3",no,WSJ,contradiction,But what we may not know is just what makes somebody a sucker .   What makes people blurt out their credit - card numbers to a caller they ' ve never heard of ? Do they really believe that the number is just for verification and is simply a formality on the road to being a grand - prize winner ?,the number is just for verification and is simply a formality on the road to being a grand-prize winner,WSJ-31,True,dev,believe,question,question,-2.18181818181818,1.0787197799411898,7,3,But what we may not know is just what makes somebody a sucker.  What makes people blurt out their credit-card numbers to a caller they 've never heard of?,believe,they,plural,third,present,38.0
-0.45454545454545503,EP,"0, 2, 1, 3, -1, 0, 1, 1, -1, 1, 0, 2, 0, 1, 0, 1, -2, 1",no,WSJ,neutral,"`` They will have to throw their hat in the ring . '' A GM spokesman yesterday reiterated the company 's interest in acquiring a minority stake to help Jaguar remain independent . A pitched battle could mean Jaguar would fetch # 10 ( $ 16.02 ) a share , or about # 1.8 billion ( $ 2.88 billion ) , several analysts believe .","Jaguar would fetch # 10 ($16.02) a share, or about # 1.8 billion ($2.88 billion)",WSJ-32,False,,mean,modal,modal,-0.45454545454545503,1.21355975243384,7,4,``They will have to throw their hat in the ring.'' A GM spokesman yesterday reiterated the company's interest in acquiring a minority stake to help Jaguar remain independent.,mean,a battle,singular,third,future,37.0
0.18181818181818202,,"0, 0, 0, 1, 1, 3, 2, 2, 2, 3, 0, 2, 2, 2, 3, 3",no,WSJ,entailment,"The resolution also comes at a time when Turkey has been seeking help from the United States in resolving its Bulgarian emigration controversy and pursuing democratic reforms that may lead to membership in the European Community . Turkey has been fighting its past for years , and thus far has been only partially successful . Must it now accept that one of its strongest allies blames it for the genocide of another people ?",one of Turkey's strongest allies blames it for the genocide of another people,WSJ-33,False,,accept,question,question,0.18181818181818202,1.5374122295716102,10,3,"The resolution also comes at a time when Turkey has been seeking help from the United States in resolving its Bulgarian emigration controversy and pursuing democratic reforms that may lead to membership in the European Community. Turkey has been fighting its past for years, and thus far has been only partially successful.",accept,it,singular,third,present,58.0
0.444444444444444,,"-2, -2, -1, 1, -3, -1, -1, 1, -3, -2, -2, -3, 2, -3, 0",no,WSJ,contradiction,"Jeffrey Coors , 44 years old , had been president since 1985 , when he succeeded his father Joseph in the job . But the brewer said Jeffrey Coors voluntarily gave up the position to focus more of his energy on Coors Technology Co. , a small unit of Coors he has run for several years . A Coors spokesman said the company does n't believe the move will further increase William Coors 's influence or reduce the influence of Jeffrey Coors , Peter Coors or Joseph Coors Jr. , who run the company 's three operating units .","the move will further increase William Coors's influence or reduce the influence of Jeffrey Coors, Peter Coors or Joseph Coors Jr., who run the company's three operating units",WSJ-34,False,,believe,negation,negation,0.444444444444444,1.58989866902824,13,8,"Jeffrey Coors, 44 years old, had been president since 1985, when he succeeded his father Joseph in the job. But the brewer said Jeffrey Coors voluntarily gave up the position to focus more of his energy on Coors Technology Co., a small unit of Coors he has run for several years.",believe,the company,singular,third,present,65.0
-0.0909090909090909,,"-3, 2, 1, 2, 1, 2, 2, -1, 1, 1, -2, 2, 2, 1, 0, 2, 2, 0",no,WSJ,neutral,"The value traded on the exchanges is close to $ 3 trillion .   If the tax on any gain to those assets was doubled , would n't the value fall to the owners of the assets ? Is n't it reasonable to assume that the asset you own would be worth more if the government suddenly announced that if you sold it , you would be able to keep 30 % more of its gain than you previously believed ?","if you sold the asset you own, you would be able to keep 30% more of its gain than you previously believed",WSJ-35,False,,announce,conditional,conditional,-0.0909090909090909,1.13618180363404,28,19,"The value traded on the exchanges is close to $3 trillion.  If the tax on any gain to those assets was doubled, wouldn't the value fall to the owners of the assets?",announced,the government,singular,third,present,57.0
0.5,,"1, 2, -2, 0, -2, -1, -3, -3, -2, -1, 0, 0, 3, -2, 0, -2, -1, -2",no,WSJ,neutral,"According to the officials , Mr. Bush even read to the senators selections from a highly classified letter from the committee to the White House discussing the guidelines . They said the president conceded the notification requirement did n't affect his decision to lend only minor support to this month 's Panama coup effort . No notification was ever considered , officials said , apparently because the U.S. did n't think the coup plotters intended to kill Mr. Noriega , but merely sought to imprison him .",the coup plotters intended to kill Mr. Noriega,WSJ-36,False,,think,negation,negation,0.5,1.9771421064483201,19,15,"According to the officials, Mr. Bush even read to the senators selections from a highly classified letter from the committee to the White House discussing the guidelines. They said the president conceded the notification requirement didn't affect his decision to lend only minor support to this month's Panama coup effort.",think,the U.S.,singular,third,past,70.0
0.818181818181818,,"-3, -2, -3, 1, -3, -2, -3, -3, -2, -2, -3, -3, -1, -1, -2",no,WSJ,contradiction,"The South Korean government is signing a protocol today establishing formal diplomatic relations with Poland . The two are also signing a trade agreement . South Korean government officials said they do n't expect that Seoul can loan money to Warsaw , but it can `` offer experience . ''",Seoul can loan money to Warsaw,WSJ-37,True,train,expect,negation,negation,0.818181818181818,1.16774841624228,12,8,The South Korean government is signing a protocol today establishing formal diplomatic relations with Poland. The two are also signing a trade agreement.,expect,they,plural,third,present,33.0
-1.1,,"2, 1, 1, -1, 3, 2, -2, -1, -2, 3, 2, -3, -3, 2, 1, 2, 2, 2",no,WSJ,neutral,"I hope that you begin talking about the plan 's permanent and , in my view , most beneficial feature -- indexation . Rep. Robert K. Dornan ( R. , Calif. ) Washington That the motivation for the two - year reduction to 19.6 % is budgetary does not mean it is not in the public interest .",it is not in the public interest,WSJ-38,False,,mean,negation,negation,-1.1,1.10050493461461,18,16,"I hope that you begin talking about the plan's permanent and, in my view, most beneficial feature -- indexation. Rep. Robert K. Dornan (R., Calif.) Washington",mean,that,singular,third,present,49.0
1.90909090909091,EP,"-1, 1, 3, 3, 3, 2, -2, 2, 2, 2, 2, 3, 3, 3, 3, 2, 2, 3",yes,WSJ,entailment,"Most zero - coupon CDs are in maturities of six to nine years , and they usually double in value by maturity .   But investors who bought zero - coupon CDs in the secondary market are n't the only ones who may be surprised to learn the full amount of their investments is n't insured . People who paid a premium for standard CDs purchased on the secondary market could also find that those premiums are n't insured if the institutions that issued the CDs failed .",those premiums aren't insured if the institutions that issued the CDs failed,WSJ-39,True,test,find,modal,modal,1.90909090909091,0.831209414593634,21,15,"Most zero-coupon CDs are in maturities of six to nine years, and they usually double in value by maturity.  But investors who bought zero-coupon CDs in the secondary market aren't the only ones who may be surprised to learn the full amount of their investments isn't insured.",find,people,plural,third,present,72.0
1.5,,"-2, 0, -3, -2, -2, -1, -2, -2, -3, 0, 0, -1, -3, -2, -2",no,WSJ,contradiction,"In finding `` good news '' in Berkeley 's new freshman admissions plan ( `` The Privileged Class , '' editorial , Sept. 20 ) , you 're reading the headline but not the story . The plan indeed raises from 40 % to 50 % the number of freshmen applicants admitted strictly by academic criteria . But that does n't mean `` half of the students attending Berkeley '' will be admitted this way .",half of the students attending Berkeley will be admitted this way,WSJ-41,True,train,mean,negation,negation,1.5,1.2431631210161205,15,4,"In finding ``good news'' in Berkeley's new freshman admissions plan (``The Privileged Class,'' editorial, Sept. 20), you're reading the headline but not the story. The plan indeed raises from 40% to 50% the number of freshmen applicants admitted strictly by academic criteria.",mean,that,singular,third,present,61.0
0.1,,"-2, -2, -3, -1, 0, -3, -1, -2, 0, -1, -2, -1, -2, 0, 2, -2, -3, 0",no,WSJ,contradiction,"Equally inconceivable is that the ANC , given the chance to hold a rally , would extend a hand , albeit warily , to the government . In a message read out at the rally , exiled ANC President Oliver Tambo , who ca n't legally be quoted in South Africa , said the country was at a crossroads and that Mr. de Klerk `` may yet earn a place among the peacemakers of our country '' if he chooses a `` path of genuine political settlement . '' Still , this does n't mean that either the government or the ANC is changing stripes -- or that either has moved significantly closer to the other .",either the government or the ANC is changing stripes -- or that either has moved significantly closer to the other,WSJ-42,False,,mean,negation,negation,0.1,1.52388392675499,14,5,"Equally inconceivable is that the ANC, given the chance to hold a rally, would extend a hand, albeit warily, to the government. In a message read out at the rally, exiled ANC President Oliver Tambo, who can't legally be quoted in South Africa, said the country was at a crossroads and that Mr. de Klerk ``may yet earn a place among the peacemakers of our country'' if he chooses a ``path of genuine political settlement.''",mean,this,singular,third,present,94.0
-0.272727272727273,EP,"1, 0, 2, 3, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0",no,WSJ,neutral,Many called it simply a contrast in styles . But some saw it as a classic negotiating tactic . Others said the Bush administration may feel the rhetoric on both sides is getting out of hand .,the rhetoric on both sides is getting out of hand,WSJ-43,False,,feel,modal,modal,-0.272727272727273,1.61807966991178,13,6,Many called it simply a contrast in styles. But some saw it as a classic negotiating tactic.,feel,the Bush administration,singular,third,present,25.0
0.75,,"1, 0, 2, -3, -2, 0, 2, 2, 0, -2, -2, -2, -3, 2, -3, 2, 0, 0",no,WSJ,neutral,"The joint venture licenses a portfolio of about 1,400 patents and patent applications relating to optical - disk recording technology .   IBM and MCA formed Discovision in 1979 to make laser - read optical products . But the partners did n't believe the market for the systems was developing as rapidly as they had hoped .",the market for the systems was developing as rapidly as the partners had hoped,WSJ-46,False,,believe,negation,negation,0.75,0.886405260427918,12,5,"The joint venture licenses a portfolio of about 1,400 patents and patent applications relating to optical-disk recording technology.  IBM and MCA formed Discovision in 1979 to make laser-read optical products.",believe,the partners,plural,third,past,42.0
-0.545454545454545,,"2, -2, -2, 1, 2, -1, -1, 0, -2, -2, 0, 1, 0, 0, 0, 1, 0, -1",no,WSJ,neutral,"Judge Keenan also directed the prosecutors to show that Mrs. Marcos 's Fifth Amendment right against self - incrimination wo n't be violated . Mrs. Marcos 's attorney in New York , Sandor Frankel , declined to comment on the ruling . Mrs. Marcos has n't admitted that she filed any documents such as those sought by the government .",Mrs. Marcos filed any documents such as those sought by the government,WSJ-47,False,,admit,negation,negation,-0.545454545454545,1.6949121725703895,7,4,"Judge Keenan also directed the prosecutors to show that Mrs. Marcos's Fifth Amendment right against self-incrimination won't be violated. Mrs. Marcos's attorney in New York, Sandor Frankel, declined to comment on the ruling.",admitted,Mrs Marcos,singular,third,past,46.0
-0.181818181818182,,"-3, 1, -3, -3, 1, -3, 0, -1, -3, -3, -1, -3, -3, -3, -3, -3",no,WSJ,contradiction,"By late last night , Globe Managing Editor Thomas Mulvoy , bending to the will of his troops , scrapped the new drawings .   For a few days at least , he says , no pictures or drawings of any kind will adorn the columns . Trouble was , nobody thought they looked right .",the columns looked right,WSJ-49,True,test,think,negation,negation,-0.18181818181818202,1.83402190925746,6,4,"By late last night, Globe Managing Editor Thomas Mulvoy, bending to the will of his troops, scrapped the new drawings.  For a few days at least, he says, no pictures or drawings of any kind will adorn the columns.",thought,nobody,singular,third,past,51.0
2.09090909090909,,"0, 0, -2, -1, 0, 0, -1, 0, 0, 0, -2, -2, -3, 0, 0, -3",no,WSJ,neutral,"An experimental vaccine can alter the immune response of people infected with the AIDS virus , a prominent U.S. scientist said . However , that does n't mean they can benefit from the vaccine .",people infected with the AIDS virus can benefit from the vaccine,WSJ-50,False,,mean,negation,negation,2.09090909090909,1.0444659357341899,8,5,"An experimental vaccine can alter the immune response of people infected with the AIDS virus, a prominent U.S. scientist said.",mean,that,singular,third,present,27.0
1.5,,"0, 2, -3, -1, -2, 3, -3, 2, -2, 1, 0, 2, -1, -1, -1",no,WSJ,neutral,"`` This marks a significant shift in the interest rate outlook , '' says William Sullivan , director of money market research at Dean Witter Reynolds Inc. , New York . Any sustained credit - easing could be a lift for junk bonds as well as other securities . Robert Dow , a partner and portfolio manager at Lord , Abbett & Co. , which manages $ 4 billion of high - yield bonds , says he does n't `` think there is any fundamental economic rationale for the junk bond rout .",there is any fundamental economic rationale for the junk bond rout,WSJ-51,False,,think,negation,negation,1.5,1.3142574813455399,33,31,"``This marks a significant shift in the interest rate outlook,'' says William Sullivan, director of money market research at Dean Witter Reynolds Inc., New York. Any sustained credit-easing could be a lift for junk bonds as well as other securities.",think,he,singular,third,present,80.0
0.3,EP,"3, 3, 0, -1, -2, 2, 2, 1, 2, 1, 1, 2, 3, 3, 2",yes,WSJ,entailment,"We can not , however , join the political chorus that as one proclaims how offputting it is that Mrs. Thatcher refuses to get along by going along .   It is refreshing to see at least one world figure who knows what she believes in and is not inclined to reflexively compromise those beliefs . Perhaps Mrs. Thatcher understands better than those distressed at her style that ultimately history and Britain 's voters will decide who is right about Europe , sanctioning South Africa or running Britain 's economy .",ultimately history and Britain's voters will decide who is right about Europe,WSJ-52,True,test,understand,modal,modal,0.3,1.05934990547138,19,3,"We can not, however, join the political chorus that as one proclaims how offputting it is that Mrs. Thatcher refuses to get along by going along.  It is refreshing to see at least one world figure who knows what she believes in and is not inclined to reflexively compromise those beliefs.",understands,Mrs Tatcher,singular,third,present,59.0
1.25,,"-3, 2, -3, -1, -1, -1, 1, 3, 0, 2, 2, 0, -1, 1, 0, -1, 0, 1",no,WSJ,neutral,"Robert Hafer , senior commodities analyst at Kaiser Financial Group , said Monday 's rally continued yesterday for only about 20 minutes after the opening .   He said even though there was arbitrage buying in New York because of the weak dollar , cocoa fell to relentless pressure from bearish traders . But he noted that speculators apparently do n't believe there is much more of a decline in store for cocoa .",there is much more of a decline in store for cocoa,WSJ-53,False,,believe,negation,negation,1.25,0.886405260427918,10,8,"Robert Hafer, senior commodities analyst at Kaiser Financial Group, said Monday's rally continued yesterday for only about 20 minutes after the opening.  He said even though there was arbitrage buying in New York because of the weak dollar, cocoa fell to relentless pressure from bearish traders.",believe,speculators,plural,third,present,61.0
1.16666666666667,,"0, 0, 0, -2, -1, -2, -1, 0, -3, -2, -2, 0, 0, 3, 1, -2",no,WSJ,neutral,"In 1970 , Mr. Hahn called in state police to arrest student protesters who were occupying a university building . That impressed Robert B. Pamplin , Georgia - Pacific 's chief executive at the time , whom Mr. Hahn had met while fundraising for the institute . In 1975 , Mr. Pamplin enticed Mr. Hahn into joining the company as executive vice president in charge of chemicals ; the move befuddled many in Georgia - Pacific who did n't believe a university administrator could make the transition to the corporate world .",a university administrator could make the transition to the corporate world,WSJ-54,False,,believe,negation,negation,1.16666666666667,0.937436866561092,37,32,"In 1970, Mr. Hahn called in state police to arrest student protesters who were occupying a university building. That impressed Robert B. Pamplin, Georgia-Pacific's chief executive at the time, whom Mr. Hahn had met while fundraising for the institute.",believe,who,plural,third,past,79.0
-0.0909090909090909,EP,"1, 1, 3, 0, -2, 1, -3, 3, -3, 3, -1, -1, -3, -1, 3, 0, -3, -3",no,WSJ,neutral,"`` UAL is a small deal as far as the overall market is concerned . The only way you can make it a big deal is to draw linkages that just do n't make sense . '' He suggests , for example , that investors may have assumed that just because UAL could n't get financing , no leveraged buy - outs can get financing .","just because UAL couldn't get financing, no leveraged buy-outs can get financing",WSJ-55,False,,assume,modal,modal,-0.0909090909090909,1.4459976109624402,17,10,``UAL is a small deal as far as the overall market is concerned. The only way you can make it a big deal is to draw linkages that just don't make sense.'',assumed,investors,plural,third,past,47.0
0.2,EP,"2, 3, 1, 0, -1, 0, 0, 0, 1, 2, 1, 0, -2, 0, 0, 0, -3, 0",no,WSJ,neutral,"The initiative creates a free floating state environmental officer to sue companies or government agencies that do things he does n't like . That means the NRDC and such groups no longer would have to spend as much money on litigation ; taxpayers would bear the cost . Mr. Van de Kamp and his allies may be hoping that the environment is such a mom and apple - pie issue among certain segments of California 's population now that almost any collection of anti - scientific , anti - pocketbook nonsense can pass under its rubric .","the environment is such a mom and apple-pie issue among certain segments of California's population now that almost any collection of anti-scientific, anti-pocketbook nonsense can pass under its rubric",WSJ-56,False,,hope,modal,modal,0.2,1.1352924243950901,13,9,The initiative creates a free floating state environmental officer to sue companies or government agencies that do things he doesn't like. That means the NRDC and such groups no longer would have to spend as much money on litigation; taxpayers would bear the cost.,hoping,Mr. Van de Kamp and his allies,plural,third,,57.0
-0.33333333333333304,,"-2, -2, 0, -2, 2, -3, -3, 2, 3, -3, -3, 2, -2, -2, -2",no,WSJ,neutral,"Is an American Secretary of State seriously suggesting that the Khmer Rouge should help govern Cambodia ? Apparently so . There are no easy choices in Cambodia , but we ca n't imagine that it benefits the U.S. to become the catalyst for an all - too - familiar process that could end in another round of horror in Cambodia .",it benefits the U.S. to become the catalyst for an all-too-familiar process that could end in another round of horror in Cambodia,WSJ-57,False,,imagine,negation,negation,-0.33333333333333304,1.43548112513055,15,12,Is an American Secretary of State seriously suggesting that the Khmer Rouge should help govern Cambodia? Apparently so.,imagine,we,plural,first,present,32.0
1.09090909090909,,"0, 0, 0, 0, 0, 0, 0, 0, -3, 0, 0, 0, 1, 1, 1",no,WSJ,neutral,"Just when it seemed safe to go back into stocks , Wall Street suffered another severe attack of nerves . Does this signal another Black Monday is coming ?",another Black Monday is coming,WSJ-58,False,,signal,question,question,1.09090909090909,0.9438798074485388,7,2,"Just when it seemed safe to go back into stocks, Wall Street suffered another severe attack of nerves.",signal,this,singular,third,present,22.0
1.0,,"0, 0, 0, 0, 0, 0, 2, 3, 1, 1, 0, 0, 0, 2, 1, 2",no,WSJ,neutral,"`` If they do n't fill it immediately , then I can start over at a new price or try again with the same price . ''   Not - Held Order : This is another timing order . It is a market order that allows floor brokers to take more time to buy or sell an investment , if they think they can get a better price by waiting .",floor brokers can get a better price by waiting,WSJ-59,False,,think,conditional,conditional,1.0,0.6324555320336761,25,22,"``If they don't fill it immediately, then I can start over at a new price or try again with the same price.''  Not-Held Order: This is another timing order.",think,they,plural,third,present,61.0
1.1,,"-2, -2, -1, -1, 0, -2, -2, -2, -1, -1, 1, -1, 0, -1, -3",no,WSJ,contradiction,"GM confirmed it received U.S. antitrust clearance to boost its holding . Sansui Electric agreed to sell a 51 % stake to Polly Peck of Britain for $ 110 million . Still , analysts said the accord does n't suggest Japan is opening up to more foreign takeovers .",Japan is opening up to more foreign takeovers,WSJ-60,True,train,suggest,negation,negation,1.1,0.7378647873726221,11,8,GM confirmed it received U.S. antitrust clearance to boost its holding. Sansui Electric agreed to sell a 51% stake to Polly Peck of Britain for $110 million.,suggest,the accord,singular,third,present,39.0
-0.875,,"-2, -3, -2, 0, -3, -3, -3, 0, -2, -3, -3, -2, -1, 0, -3, 0, -3",no,WSJ,contradiction,"A second theme is the undercurrent of social class and race in the public reaction to the Morgan case .   Dr. Morgan is a highly educated white professional who attended some of the `` best '' schools . As members of the Black Caucus in Congress asked during the debate on the legislation that freed Dr. Morgan , does anyone seriously believe that if she were an uneducated , black , working - class woman , Congress would have rushed to pass a private relief bill freeing her ?","if Dr. Morgan were an uneducated, black, working-class woman, Congress would have rushed to pass a private relief bill freeing her",WSJ-62,False,,believe,question,question,-0.875,1.5526475085203,41,23,A second theme is the undercurrent of social class and race in the public reaction to the Morgan case.  Dr. Morgan is a highly educated white professional who attended some of the ``best'' schools.,believe,anyone,singular,third,present,62.0
1.33333333333333,,"1, 1, 0, 1, 2, 0, 2, 1, 0, 0, 1, 2, 0, 0, 0",no,WSJ,neutral,The Soviets have agreed to complete a treaty cutting strategic weapons without including restrictions on space - based defenses .   But the Soviets also are insisting that they will reserve the right to withdraw from the completed strategic - arms treaty later on if the U.S. does SDI testing or deployment that the Soviets think violates the existing anti - ballistic - missile treaty . It will be hard down the road to persuade Congress to approve money for SDI plans if lawmakers fear those plans could scuttle a completed treaty .,those plans could scuttle a completed treaty,WSJ-63,False,,fear,conditional,conditional,1.33333333333333,1.0,22,18,The Soviets have agreed to complete a treaty cutting strategic weapons without including restrictions on space-based defenses.  But the Soviets also are insisting that they will reserve the right to withdraw from the completed strategic-arms treaty later on if the U.S. does SDI testing or deployment that the Soviets think violates the existing anti-ballistic-missile treaty.,fear,lawmakers,plural,third,present,84.0
